ts,attraction_id,wait_minutes,is_open
2026-08-01 16:51,frozen,100,1
2026-08-01 16:51,aquatopia,50,1
2026-08-01 16:51,ariel_playground,0,1
2026-08-01 16:51,big_city,10,1
2026-08-01 16:51,blowfish_balloon,20,1
2026-08-01 16:51,electric_railway,15,1
2026-08-01 16:51,tinkerbell,30,1
2026-08-01 16:51,flounder_coaster,20,1
2026-08-01 16:51,fortress,0,1
2026-08-01 16:51,indiana_jones,0,0
2026-08-01 16:51,jasmine_carpet,0,0
2026-08-01 16:51,journey_center,120,1
2026-08-01 16:51,jumpin_jellyfish,15,1
2026-08-01 16:51,nemo_searider,30,1
2026-08-01 16:51,peter_pan,30,1
2026-08-01 16:51,raging_spirits,50,1
2026-08-01 16:51,rapunzel,30,1
2026-08-01 16:51,scuttle_scooters,15,1
2026-08-01 16:51,sindbad,10,1
2026-08-01 16:51,soaring,140,1
2026-08-01 16:51,magic_lamp,15,1
2026-08-01 16:51,tower_terror,50,1
2026-08-01 16:51,toy_story,100,1
2026-08-01 16:51,turtle_talk,20,1
2026-08-01 18:56,leagues_20k,5,1
2026-08-01 18:56,frozen,80,1
2026-08-01 18:56,aquatopia,40,1
2026-08-01 18:56,ariel_playground,0,1
2026-08-01 18:56,big_city,5,1
2026-08-01 18:56,blowfish_balloon,10,1
2026-08-01 18:56,electric_railway,15,1
2026-08-01 18:56,tinkerbell,40,1
2026-08-01 18:56,flounder_coaster,20,1
2026-08-01 18:56,fortress,0,1
2026-08-01 18:56,indiana_jones,0,0
2026-08-01 18:56,jasmine_carpet,0,0
2026-08-01 18:56,journey_center,70,1
2026-08-01 18:56,jumpin_jellyfish,5,1
2026-08-01 18:56,nemo_searider,15,1
2026-08-01 18:56,peter_pan,30,1
2026-08-01 18:56,raging_spirits,40,1
2026-08-01 18:56,rapunzel,25,1
2026-08-01 18:56,scuttle_scooters,15,1
2026-08-01 18:56,sindbad,5,1
2026-08-01 18:56,soaring,100,1
2026-08-01 18:56,magic_lamp,15,1
2026-08-01 18:56,tower_terror,50,1
2026-08-01 18:56,toy_story,80,1
2026-08-01 18:56,turtle_talk,15,1
2026-08-01 20:16,leagues_20k,5,1
2026-08-01 20:16,frozen,40,1
2026-08-01 20:16,aquatopia,50,1
2026-08-01 20:16,ariel_playground,0,1
2026-08-01 20:16,big_city,0,0
2026-08-01 20:16,blowfish_balloon,5,1
2026-08-01 20:16,electric_railway,5,1
2026-08-01 20:16,tinkerbell,20,1
2026-08-01 20:16,flounder_coaster,5,1
2026-08-01 20:16,fortress,0,1
2026-08-01 20:16,indiana_jones,0,0
2026-08-01 20:16,jasmine_carpet,0,0
2026-08-01 20:16,journey_center,50,1
2026-08-01 20:16,jumpin_jellyfish,5,1
2026-08-01 20:16,nemo_searider,15,1
2026-08-01 20:16,peter_pan,10,1
2026-08-01 20:16,raging_spirits,10,1
2026-08-01 20:16,rapunzel,5,1
2026-08-01 20:16,scuttle_scooters,5,1
2026-08-01 20:16,sindbad,5,1
2026-08-01 20:16,soaring,60,1
2026-08-01 20:16,magic_lamp,15,1
2026-08-01 20:16,tower_terror,40,1
2026-08-01 20:16,toy_story,60,1
2026-08-01 20:16,turtle_talk,15,1
2026-08-01 21:31,leagues_20k,0,0
2026-08-01 21:31,frozen,0,0
2026-08-01 21:31,aquatopia,0,0
2026-08-01 21:31,ariel_playground,0,0
2026-08-01 21:31,big_city,0,0
2026-08-01 21:31,blowfish_balloon,0,0
2026-08-01 21:31,electric_railway,0,0
2026-08-01 21:31,tinkerbell,0,0
2026-08-01 21:31,flounder_coaster,0,0
2026-08-01 21:31,fortress,0,0
2026-08-01 21:31,indiana_jones,0,0
2026-08-01 21:31,jasmine_carpet,0,0
2026-08-01 21:31,journey_center,0,0
2026-08-01 21:31,jumpin_jellyfish,0,0
2026-08-01 21:31,nemo_searider,0,0
2026-08-01 21:31,peter_pan,0,0
2026-08-01 21:31,raging_spirits,0,0
2026-08-01 21:31,rapunzel,0,0
2026-08-01 21:31,scuttle_scooters,0,0
2026-08-01 21:31,sindbad,0,0
2026-08-01 21:31,soaring,0,0
2026-08-01 21:31,magic_lamp,0,0
2026-08-01 21:31,tower_terror,0,0
2026-08-01 21:31,toy_story,0,0
2026-08-01 21:31,turtle_talk,0,0
2026-08-02 08:49,leagues_20k,0,0
2026-08-02 08:49,frozen,0,0
2026-08-02 08:49,aquatopia,0,0
2026-08-02 08:49,ariel_playground,0,0
2026-08-02 08:49,big_city,0,0
2026-08-02 08:49,blowfish_balloon,0,0
2026-08-02 08:49,electric_railway,0,0
2026-08-02 08:49,tinkerbell,0,0
2026-08-02 08:49,flounder_coaster,0,0
2026-08-02 08:49,fortress,0,0
2026-08-02 08:49,indiana_jones,0,0
2026-08-02 08:49,jasmine_carpet,0,0
2026-08-02 08:49,journey_center,0,0
2026-08-02 08:49,jumpin_jellyfish,0,0
2026-08-02 08:49,nemo_searider,0,0
2026-08-02 08:49,peter_pan,0,0
2026-08-02 08:49,raging_spirits,0,0
2026-08-02 08:49,rapunzel,0,0
2026-08-02 08:49,scuttle_scooters,0,0
2026-08-02 08:49,sindbad,0,0
2026-08-02 08:49,soaring,0,0
2026-08-02 08:49,magic_lamp,0,0
2026-08-02 08:49,tower_terror,0,0
2026-08-02 08:49,toy_story,0,0
2026-08-02 08:49,turtle_talk,0,0
2026-08-02 11:35,leagues_20k,25,1
2026-08-02 11:35,frozen,90,1
2026-08-02 11:35,aquatopia,30,1
2026-08-02 11:35,ariel_playground,0,1
2026-08-02 11:35,big_city,0,0
2026-08-02 11:35,blowfish_balloon,20,1
2026-08-02 11:35,electric_railway,5,1
2026-08-02 11:35,tinkerbell,30,1
2026-08-02 11:35,flounder_coaster,10,1
2026-08-02 11:35,fortress,0,1
2026-08-02 11:35,indiana_jones,0,0
2026-08-02 11:35,jasmine_carpet,0,0
2026-08-02 11:35,journey_center,70,1
2026-08-02 11:35,jumpin_jellyfish,15,1
2026-08-02 11:35,nemo_searider,15,1
2026-08-02 11:35,peter_pan,40,1
2026-08-02 11:35,raging_spirits,30,1
2026-08-02 11:35,rapunzel,20,1
2026-08-02 11:35,scuttle_scooters,5,1
2026-08-02 11:35,sindbad,5,1
2026-08-02 11:35,soaring,100,1
2026-08-02 11:35,magic_lamp,15,1
2026-08-02 11:35,tower_terror,40,1
2026-08-02 11:35,toy_story,80,1
2026-08-02 11:35,turtle_talk,15,1
2026-08-02 14:42,leagues_20k,10,1
2026-08-02 14:42,frozen,100,1
2026-08-02 14:42,aquatopia,40,1
2026-08-02 14:42,ariel_playground,0,1
2026-08-02 14:42,big_city,0,0
2026-08-02 14:42,blowfish_balloon,25,1
2026-08-02 14:42,electric_railway,10,1
2026-08-02 14:42,tinkerbell,25,1
2026-08-02 14:42,flounder_coaster,10,1
2026-08-02 14:42,fortress,0,1
2026-08-02 14:42,indiana_jones,0,0
2026-08-02 14:42,jasmine_carpet,0,0
2026-08-02 14:42,journey_center,70,1
2026-08-02 14:42,jumpin_jellyfish,15,1
2026-08-02 14:42,nemo_searider,15,1
2026-08-02 14:42,peter_pan,30,1
2026-08-02 14:42,raging_spirits,50,1
2026-08-02 14:42,rapunzel,30,1
2026-08-02 14:42,scuttle_scooters,10,1
2026-08-02 14:42,sindbad,5,1
2026-08-02 14:42,soaring,100,1
2026-08-02 14:42,magic_lamp,15,1
2026-08-02 14:42,tower_terror,30,1
2026-08-02 14:42,toy_story,80,1
2026-08-02 14:42,turtle_talk,20,1
2026-08-02 16:53,leagues_20k,5,1
2026-08-02 16:53,frozen,80,1
2026-08-02 16:53,aquatopia,40,1
2026-08-02 16:53,ariel_playground,0,1
2026-08-02 16:53,big_city,15,1
2026-08-02 16:53,blowfish_balloon,20,1
2026-08-02 16:53,electric_railway,25,1
2026-08-02 16:53,tinkerbell,30,1
2026-08-02 16:53,flounder_coaster,15,1
2026-08-02 16:53,fortress,0,1
2026-08-02 16:53,indiana_jones,0,0
2026-08-02 16:53,jasmine_carpet,0,0
2026-08-02 16:53,journey_center,70,1
2026-08-02 16:53,jumpin_jellyfish,10,1
2026-08-02 16:53,nemo_searider,20,1
2026-08-02 16:53,peter_pan,30,1
2026-08-02 16:53,raging_spirits,30,1
2026-08-02 16:53,rapunzel,20,1
2026-08-02 16:53,scuttle_scooters,15,1
2026-08-02 16:53,sindbad,5,1
2026-08-02 16:53,soaring,90,1
2026-08-02 16:53,magic_lamp,15,1
2026-08-02 16:53,tower_terror,30,1
2026-08-02 16:53,toy_story,100,1
2026-08-02 16:53,turtle_talk,20,1
2026-08-02 18:54,leagues_20k,5,1
2026-08-02 18:54,frozen,60,1
2026-08-02 18:54,aquatopia,0,0
2026-08-02 18:54,ariel_playground,0,1
2026-08-02 18:54,big_city,5,1
2026-08-02 18:54,blowfish_balloon,20,1
2026-08-02 18:54,electric_railway,15,1
2026-08-02 18:54,tinkerbell,30,1
2026-08-02 18:54,flounder_coaster,15,1
2026-08-02 18:54,fortress,0,1
2026-08-02 18:54,indiana_jones,0,0
2026-08-02 18:54,jasmine_carpet,0,0
2026-08-02 18:54,journey_center,60,1
2026-08-02 18:54,jumpin_jellyfish,10,1
2026-08-02 18:54,nemo_searider,15,1
2026-08-02 18:54,peter_pan,25,1
2026-08-02 18:54,raging_spirits,50,1
2026-08-02 18:54,rapunzel,20,1
2026-08-02 18:54,scuttle_scooters,15,1
2026-08-02 18:54,sindbad,5,1
2026-08-02 18:54,soaring,90,1
2026-08-02 18:54,magic_lamp,15,1
2026-08-02 18:54,tower_terror,50,1
2026-08-02 18:54,toy_story,90,1
2026-08-02 18:54,turtle_talk,15,1
2026-08-02 20:14,leagues_20k,5,1
2026-08-02 20:14,frozen,40,1
2026-08-02 20:14,aquatopia,40,1
2026-08-02 20:14,ariel_playground,0,1
2026-08-02 20:14,big_city,0,0
2026-08-02 20:14,blowfish_balloon,5,1
2026-08-02 20:14,electric_railway,5,1
2026-08-02 20:14,tinkerbell,20,1
2026-08-02 20:14,flounder_coaster,5,1
2026-08-02 20:14,fortress,0,1
2026-08-02 20:14,indiana_jones,0,0
2026-08-02 20:14,jasmine_carpet,0,0
2026-08-02 20:14,journey_center,30,1
2026-08-02 20:14,jumpin_jellyfish,5,1
2026-08-02 20:14,nemo_searider,15,1
2026-08-02 20:14,peter_pan,10,1
2026-08-02 20:14,raging_spirits,25,1
2026-08-02 20:14,rapunzel,5,1
2026-08-02 20:14,scuttle_scooters,5,1
2026-08-02 20:14,sindbad,5,1
2026-08-02 20:14,soaring,60,1
2026-08-02 20:14,magic_lamp,15,1
2026-08-02 20:14,tower_terror,30,1
2026-08-02 20:14,toy_story,60,1
2026-08-02 20:14,turtle_talk,15,1
2026-08-02 21:16,leagues_20k,0,0
2026-08-02 21:16,frozen,0,0
2026-08-02 21:16,aquatopia,0,0
2026-08-02 21:16,ariel_playground,0,0
2026-08-02 21:16,big_city,0,0
2026-08-02 21:16,blowfish_balloon,0,0
2026-08-02 21:16,electric_railway,0,0
2026-08-02 21:16,tinkerbell,0,0
2026-08-02 21:16,flounder_coaster,0,0
2026-08-02 21:16,fortress,0,0
2026-08-02 21:16,indiana_jones,0,0
2026-08-02 21:16,jasmine_carpet,0,0
2026-08-02 21:16,journey_center,0,0
2026-08-02 21:16,jumpin_jellyfish,0,0
2026-08-02 21:16,nemo_searider,0,0
2026-08-02 21:16,peter_pan,0,0
2026-08-02 21:16,raging_spirits,0,0
2026-08-02 21:16,rapunzel,0,0
2026-08-02 21:16,scuttle_scooters,0,0
2026-08-02 21:16,sindbad,0,0
2026-08-02 21:16,soaring,0,0
2026-08-02 21:16,magic_lamp,0,0
2026-08-02 21:16,tower_terror,0,0
2026-08-02 21:16,toy_story,0,0
2026-08-02 21:16,turtle_talk,0,0
2026-08-03 08:51,leagues_20k,0,0
2026-08-03 08:51,frozen,0,0
2026-08-03 08:51,aquatopia,0,0
2026-08-03 08:51,ariel_playground,0,0
2026-08-03 08:51,big_city,0,0
2026-08-03 08:51,blowfish_balloon,0,0
2026-08-03 08:51,electric_railway,0,0
2026-08-03 08:51,tinkerbell,0,0
2026-08-03 08:51,flounder_coaster,0,0
2026-08-03 08:51,fortress,0,0
2026-08-03 08:51,indiana_jones,0,0
2026-08-03 08:51,jasmine_carpet,0,0
2026-08-03 08:51,journey_center,0,0
2026-08-03 08:51,jumpin_jellyfish,0,0
2026-08-03 08:51,nemo_searider,0,0
2026-08-03 08:51,peter_pan,0,0
2026-08-03 08:51,raging_spirits,0,0
2026-08-03 08:51,rapunzel,0,0
2026-08-03 08:51,scuttle_scooters,0,0
2026-08-03 08:51,sindbad,0,0
2026-08-03 08:51,soaring,0,0
2026-08-03 08:51,magic_lamp,0,0
2026-08-03 08:51,tower_terror,0,0
2026-08-03 08:51,toy_story,0,0
2026-08-03 08:51,turtle_talk,0,0
2026-08-03 11:36,leagues_20k,50,1
2026-08-03 11:36,frozen,140,1
2026-08-03 11:36,aquatopia,50,1
2026-08-03 11:36,ariel_playground,0,1
2026-08-03 11:36,big_city,0,0
2026-08-03 11:36,blowfish_balloon,25,1
2026-08-03 11:36,electric_railway,15,1
2026-08-03 11:36,tinkerbell,40,1
2026-08-03 11:36,flounder_coaster,30,1
2026-08-03 11:36,fortress,0,1
2026-08-03 11:36,indiana_jones,0,0
2026-08-03 11:36,jasmine_carpet,0,0
2026-08-03 11:36,journey_center,180,1
2026-08-03 11:36,jumpin_jellyfish,20,1
2026-08-03 11:36,nemo_searider,40,1
2026-08-03 11:36,peter_pan,60,1
2026-08-03 11:36,raging_spirits,90,1
2026-08-03 11:36,rapunzel,60,1
2026-08-03 11:36,scuttle_scooters,25,1
2026-08-03 11:36,sindbad,10,1
2026-08-03 11:36,soaring,140,1
2026-08-03 11:36,magic_lamp,15,1
2026-08-03 11:36,tower_terror,120,1
2026-08-03 11:36,toy_story,100,1
2026-08-03 11:36,turtle_talk,20,1
2026-08-03 14:59,leagues_20k,40,1
2026-08-03 14:59,frozen,140,1
2026-08-03 14:59,aquatopia,50,1
2026-08-03 14:59,ariel_playground,0,1
2026-08-03 14:59,big_city,0,0
2026-08-03 14:59,blowfish_balloon,30,1
2026-08-03 14:59,electric_railway,15,1
2026-08-03 14:59,tinkerbell,40,1
2026-08-03 14:59,flounder_coaster,30,1
2026-08-03 14:59,fortress,0,1
2026-08-03 14:59,indiana_jones,0,0
2026-08-03 14:59,jasmine_carpet,0,0
2026-08-03 14:59,journey_center,160,1
2026-08-03 14:59,jumpin_jellyfish,20,1
2026-08-03 14:59,nemo_searider,15,1
2026-08-03 14:59,peter_pan,60,1
2026-08-03 14:59,raging_spirits,120,1
2026-08-03 14:59,rapunzel,40,1
2026-08-03 14:59,scuttle_scooters,25,1
2026-08-03 14:59,sindbad,15,1
2026-08-03 14:59,soaring,120,1
2026-08-03 14:59,magic_lamp,15,1
2026-08-03 14:59,tower_terror,100,1
2026-08-03 14:59,toy_story,140,1
2026-08-03 14:59,turtle_talk,15,1
2026-08-03 19:01,leagues_20k,20,1
2026-08-03 19:01,frozen,90,1
2026-08-03 19:01,aquatopia,40,1
2026-08-03 19:01,ariel_playground,0,1
2026-08-03 19:01,big_city,15,1
2026-08-03 19:01,blowfish_balloon,20,1
2026-08-03 19:01,electric_railway,15,1
2026-08-03 19:01,tinkerbell,30,1
2026-08-03 19:01,flounder_coaster,25,1
2026-08-03 19:01,fortress,0,1
2026-08-03 19:01,indiana_jones,0,0
2026-08-03 19:01,jasmine_carpet,0,0
2026-08-03 19:01,journey_center,100,1
2026-08-03 19:01,jumpin_jellyfish,10,1
2026-08-03 19:01,nemo_searider,15,1
2026-08-03 19:01,peter_pan,40,1
2026-08-03 19:01,raging_spirits,70,1
2026-08-03 19:01,rapunzel,40,1
2026-08-03 19:01,scuttle_scooters,20,1
2026-08-03 19:01,sindbad,5,1
2026-08-03 19:01,soaring,120,1
2026-08-03 19:01,magic_lamp,15,1
2026-08-03 19:01,tower_terror,90,1
2026-08-03 19:01,toy_story,100,1
2026-08-03 19:01,turtle_talk,15,1
2026-08-03 22:19,leagues_20k,0,0
2026-08-03 22:19,frozen,0,0
2026-08-03 22:19,aquatopia,0,0
2026-08-03 22:19,ariel_playground,0,0
2026-08-03 22:19,big_city,0,0
2026-08-03 22:19,blowfish_balloon,0,0
2026-08-03 22:19,electric_railway,0,0
2026-08-03 22:19,tinkerbell,0,0
2026-08-03 22:19,flounder_coaster,0,0
2026-08-03 22:19,fortress,0,0
2026-08-03 22:19,indiana_jones,0,0
2026-08-03 22:19,jasmine_carpet,0,0
2026-08-03 22:19,journey_center,0,0
2026-08-03 22:19,jumpin_jellyfish,0,0
2026-08-03 22:19,nemo_searider,0,0
2026-08-03 22:19,peter_pan,0,0
2026-08-03 22:19,raging_spirits,0,0
2026-08-03 22:19,rapunzel,0,0
2026-08-03 22:19,scuttle_scooters,0,0
2026-08-03 22:19,sindbad,0,0
2026-08-03 22:19,soaring,0,0
2026-08-03 22:19,magic_lamp,0,0
2026-08-03 22:19,tower_terror,0,0
2026-08-03 22:19,toy_story,0,0
2026-08-03 22:19,turtle_talk,0,0
2026-08-04 09:00,leagues_20k,0,0
2026-08-04 09:00,frozen,0,0
2026-08-04 09:00,aquatopia,0,0
2026-08-04 09:00,ariel_playground,0,0
2026-08-04 09:00,big_city,0,0
2026-08-04 09:00,blowfish_balloon,0,0
2026-08-04 09:00,electric_railway,0,0
2026-08-04 09:00,tinkerbell,0,0
2026-08-04 09:00,flounder_coaster,0,0
2026-08-04 09:00,fortress,0,0
2026-08-04 09:00,indiana_jones,0,0
2026-08-04 09:00,jasmine_carpet,0,0
2026-08-04 09:00,journey_center,0,0
2026-08-04 09:00,jumpin_jellyfish,0,0
2026-08-04 09:00,nemo_searider,0,0
2026-08-04 09:00,peter_pan,0,0
2026-08-04 09:00,raging_spirits,0,0
2026-08-04 09:00,rapunzel,0,0
2026-08-04 09:00,scuttle_scooters,0,0
2026-08-04 09:00,sindbad,0,0
2026-08-04 09:00,soaring,0,0
2026-08-04 09:00,magic_lamp,0,0
2026-08-04 09:00,tower_terror,0,0
2026-08-04 09:00,toy_story,0,0
2026-08-04 09:00,turtle_talk,0,0
2026-08-04 11:21,leagues_20k,50,1
2026-08-04 11:21,frozen,160,1
2026-08-04 11:21,aquatopia,50,1
2026-08-04 11:21,ariel_playground,0,1
2026-08-04 11:21,big_city,0,0
2026-08-04 11:21,blowfish_balloon,25,1
2026-08-04 11:21,electric_railway,10,1
2026-08-04 11:21,tinkerbell,40,1
2026-08-04 11:21,flounder_coaster,30,1
2026-08-04 11:21,fortress,0,1
2026-08-04 11:21,indiana_jones,0,0
2026-08-04 11:21,jasmine_carpet,0,0
2026-08-04 11:21,journey_center,120,1
2026-08-04 11:21,jumpin_jellyfish,25,1
2026-08-04 11:21,nemo_searider,20,1
2026-08-04 11:21,peter_pan,70,1
2026-08-04 11:21,raging_spirits,80,1
2026-08-04 11:21,rapunzel,0,0
2026-08-04 11:21,scuttle_scooters,15,1
2026-08-04 11:21,sindbad,10,1
2026-08-04 11:21,soaring,120,1
2026-08-04 11:21,magic_lamp,15,1
2026-08-04 11:21,tower_terror,100,1
2026-08-04 11:21,toy_story,120,1
2026-08-04 11:21,turtle_talk,20,1
2026-08-04 14:29,leagues_20k,40,1
2026-08-04 14:29,frozen,120,1
2026-08-04 14:29,aquatopia,50,1
2026-08-04 14:29,ariel_playground,0,1
2026-08-04 14:29,big_city,0,0
2026-08-04 14:29,blowfish_balloon,30,1
2026-08-04 14:29,electric_railway,15,1
2026-08-04 14:29,tinkerbell,30,1
2026-08-04 14:29,flounder_coaster,25,1
2026-08-04 14:29,fortress,0,1
2026-08-04 14:29,indiana_jones,0,0
2026-08-04 14:29,jasmine_carpet,0,0
2026-08-04 14:29,journey_center,120,1
2026-08-04 14:29,jumpin_jellyfish,25,1
2026-08-04 14:29,nemo_searider,15,1
2026-08-04 14:29,peter_pan,60,1
2026-08-04 14:29,raging_spirits,80,1
2026-08-04 14:29,rapunzel,60,1
2026-08-04 14:29,scuttle_scooters,15,1
2026-08-04 14:29,sindbad,10,1
2026-08-04 14:29,soaring,100,1
2026-08-04 14:29,magic_lamp,15,1
2026-08-04 14:29,tower_terror,100,1
2026-08-04 14:29,toy_story,120,1
2026-08-04 14:29,turtle_talk,20,1
2026-08-04 17:03,leagues_20k,20,1
2026-08-04 17:03,frozen,100,1
2026-08-04 17:03,aquatopia,40,1
2026-08-04 17:03,ariel_playground,0,1
2026-08-04 17:03,big_city,5,1
2026-08-04 17:03,blowfish_balloon,25,1
2026-08-04 17:03,electric_railway,10,1
2026-08-04 17:03,tinkerbell,30,1
2026-08-04 17:03,flounder_coaster,30,1
2026-08-04 17:03,fortress,0,1
2026-08-04 17:03,indiana_jones,0,0
2026-08-04 17:03,jasmine_carpet,0,0
2026-08-04 17:03,journey_center,120,1
2026-08-04 17:03,jumpin_jellyfish,10,1
2026-08-04 17:03,nemo_searider,15,1
2026-08-04 17:03,peter_pan,40,1
2026-08-04 17:03,raging_spirits,80,1
2026-08-04 17:03,rapunzel,50,1
2026-08-04 17:03,scuttle_scooters,15,1
2026-08-04 17:03,sindbad,5,1
2026-08-04 17:03,soaring,120,1
2026-08-04 17:03,magic_lamp,15,1
2026-08-04 17:03,tower_terror,100,1
2026-08-04 17:03,toy_story,100,1
2026-08-04 17:03,turtle_talk,15,1
2026-08-04 19:49,leagues_20k,5,1
2026-08-04 19:49,frozen,60,1
2026-08-04 19:49,aquatopia,40,1
2026-08-04 19:49,ariel_playground,0,1
2026-08-04 19:49,big_city,0,0
2026-08-04 19:49,blowfish_balloon,15,1
2026-08-04 19:49,electric_railway,5,1
2026-08-04 19:49,tinkerbell,30,1
2026-08-04 19:49,flounder_coaster,15,1
2026-08-04 19:49,fortress,0,1
2026-08-04 19:49,indiana_jones,0,0
2026-08-04 19:49,jasmine_carpet,0,0
2026-08-04 19:49,journey_center,80,1
2026-08-04 19:49,jumpin_jellyfish,5,1
2026-08-04 19:49,nemo_searider,15,1
2026-08-04 19:49,peter_pan,20,1
2026-08-04 19:49,raging_spirits,100,1
2026-08-04 19:49,rapunzel,30,1
2026-08-04 19:49,scuttle_scooters,10,1
2026-08-04 19:49,sindbad,5,1
2026-08-04 19:49,soaring,70,1
2026-08-04 19:49,magic_lamp,15,1
2026-08-04 19:49,tower_terror,70,1
2026-08-04 19:49,toy_story,80,1
2026-08-04 19:49,turtle_talk,15,1
2026-08-04 22:00,leagues_20k,0,0
2026-08-04 22:00,frozen,0,0
2026-08-04 22:00,aquatopia,0,0
2026-08-04 22:00,ariel_playground,0,0
2026-08-04 22:00,big_city,0,0
2026-08-04 22:00,blowfish_balloon,0,0
2026-08-04 22:00,electric_railway,0,0
2026-08-04 22:00,tinkerbell,0,0
2026-08-04 22:00,flounder_coaster,0,0
2026-08-04 22:00,fortress,0,0
2026-08-04 22:00,indiana_jones,0,0
2026-08-04 22:00,jasmine_carpet,0,0
2026-08-04 22:00,journey_center,0,0
2026-08-04 22:00,jumpin_jellyfish,0,0
2026-08-04 22:00,nemo_searider,0,0
2026-08-04 22:00,peter_pan,0,0
2026-08-04 22:00,raging_spirits,0,0
2026-08-04 22:00,rapunzel,0,0
2026-08-04 22:00,scuttle_scooters,0,0
2026-08-04 22:00,sindbad,0,0
2026-08-04 22:00,soaring,0,0
2026-08-04 22:00,magic_lamp,0,0
2026-08-04 22:00,tower_terror,0,0
2026-08-04 22:00,toy_story,0,0
2026-08-04 22:00,turtle_talk,0,0
2026-08-05 08:55,leagues_20k,0,0
2026-08-05 08:55,frozen,0,0
2026-08-05 08:55,aquatopia,0,0
2026-08-05 08:55,ariel_playground,0,0
2026-08-05 08:55,big_city,0,0
2026-08-05 08:55,blowfish_balloon,0,0
2026-08-05 08:55,electric_railway,0,0
2026-08-05 08:55,tinkerbell,0,0
2026-08-05 08:55,flounder_coaster,0,0
2026-08-05 08:55,fortress,0,0
2026-08-05 08:55,indiana_jones,0,0
2026-08-05 08:55,jasmine_carpet,0,0
2026-08-05 08:55,journey_center,0,0
2026-08-05 08:55,jumpin_jellyfish,0,0
2026-08-05 08:55,nemo_searider,0,0
2026-08-05 08:55,peter_pan,0,0
2026-08-05 08:55,raging_spirits,0,0
2026-08-05 08:55,rapunzel,0,0
2026-08-05 08:55,scuttle_scooters,0,0
2026-08-05 08:55,sindbad,0,0
2026-08-05 08:55,soaring,0,0
2026-08-05 08:55,magic_lamp,0,0
2026-08-05 08:55,tower_terror,0,0
